draw_index,draw_date,lottery_type,window,entropy,cross_entropy_ratio,cross_sync_index,entropy_gradient,collapse_flag
112000069,2023-08-28T00:00:00,POWER_LOTTO,500,0.9987974668111148,1.00015677675755,0.1437908496732026,0.0,0
112000081,2023-08-29T00:00:00,BIG_LOTTO,30,0.9438395555035195,0.977522438966659,0.1437908496732026,0.0,0
112000081,2023-08-29T00:00:00,BIG_LOTTO,150,0.9950872310247436,1.0011600415395243,0.17647058823529413,0.0,0
112000081,2023-08-29T00:00:00,BIG_LOTTO,500,0.9987121458314663,1.0000284063392482,0.05263157894736842,0.0,0
112000206,2023-08-29T00:00:00,DAILY_539,30,0.964568070320717,1.0098303417738577,0.1437908496732026,0.001778369271734137,0
112000206,2023-08-29T00:00:00,DAILY_539,150,0.9946898264605533,1.0005601847877756,0.11455108359133127,0.00018524602593683603,0
112000206,2023-08-29T00:00:00,DAILY_539,500,0.9985817915450032,0.9998326281305693,0.11455108359133127,1.2131119738412188e-05,0
112000208,2023-08-31T00:00:00,DAILY_539,30,0.9700846865281121,1.0130033999060593,0.1513157894736842,0.005516616207395075,0
112000208,2023-08-31T00:00:00,DAILY_539,150,0.9944529559198199,1.000310662811156,0.11455108359133127,-0.00023687054073340263,0
112000208,2023-08-31T00:00:00,DAILY_539,500,0.9985349255087683,0.9997860245007119,0.05263157894736842,-4.686603623482721e-05,0
112000070,2023-08-31T00:00:00,POWER_LOTTO,30,0.9665171260482875,1.0074015171237254,0.08187134502923976,0.0,0
112000070,2023-08-31T00:00:00,POWER_LOTTO,150,0.9931786256094228,0.9983889404663456,0.11455108359133127,0.0,0
112000070,2023-08-31T00:00:00,POWER_LOTTO,500,0.9987857622175941,1.0001627714270533,0.05263157894736842,0.0,0
112000082,2023-09-01T00:00:00,BIG_LOTTO,30,0.9487472977790614,0.9789359717645271,0.1437908496732026,0.0,0
112000082,2023-09-01T00:00:00,BIG_LOTTO,150,0.9951095990209649,1.0011052233994657,0.17647058823529413,0.0,0
112000082,2023-09-01T00:00:00,BIG_LOTTO,500,0.9987115042748669,1.0000401985818483,0.05263157894736842,0.0,0
112000209,2023-09-01T00:00:00,DAILY_539,30,0.969320187288271,1.0108928489420905,0.11455108359133127,-0.000764499239841121,0
112000209,2023-09-01T00:00:00,DAILY_539,150,0.9945459757354371,1.0002546224621718,0.11455108359133127,9.301981561726791e-05,0
112000209,2023-09-01T00:00:00,DAILY_539,500,0.9985487762792118,0.9997957984830508,0.05263157894736842,1.3850770443468718e-05,0
112000211,2023-09-04T00:00:00,DAILY_539,30,0.9716877736653141,1.015103261725853,0.11455108359133127,0.0023675863770431516,0
112000211,2023-09-04T00:00:00,DAILY_539,150,0.9945613194761211,1.0002953499174938,0.1437908496732026,1.5343740684015117e-05,0
112000211,2023-09-04T00:00:00,DAILY_539,500,0.998538768377739,0.9998145335178074,0.08187134502923976,-1.000790147276387e-05,0
112000071,2023-09-04T00:00:00,POWER_LOTTO,30,0.9690033091278415,1.0108813921939035,0.02631578947368421,0.0,0
112000071,2023-09-04T00:00:00,POWER_LOTTO,150,0.9934760138849119,0.9986587377572971,0.1437908496732026,0.0,0
112000071,2023-09-04T00:00:00,POWER_LOTTO,500,0.9987939419257852,1.0001978081366805,0.05263157894736842,0.0,0
112000083,2023-09-05T00:00:00,BIG_LOTTO,30,0.9454576335220225,0.9765561350608404,0.125,0.0,0
112000083,2023-09-05T00:00:00,BIG_LOTTO,150,0.9950593113230967,1.0010014923175365,0.17647058823529413,0.0,0
112000083,2023-09-05T00:00:00,BIG_LOTTO,500,0.9986540544829495,1.000014206647231,0.1111111111111111,0.0,0
112000212,2023-09-05T00:00:00,DAILY_539,30,0.9710694353624775,1.0164551477921107,0.125,-0.0006183383028366407,0
112000212,2023-09-05T00:00:00,DAILY_539,150,0.9945475674725707,1.000229233577253,0.1437908496732026,-1.3752003550471237e-05,0
112000212,2023-09-05T00:00:00,DAILY_539,500,0.9985123031104058,0.9998013040953714,0.08187134502923976,-2.646526733318666e-05,0
112000214,2023-09-07T00:00:00,DAILY_539,30,0.9738968139010323,1.0185899421035463,0.125,0.002827378538554859,0
112000214,2023-09-07T00:00:00,DAILY_539,150,0.9944155786040432,1.00008706760104,0.1437908496732026,-0.00013198886852749947,0
112000214,2023-09-07T00:00:00,DAILY_539,500,0.9985043954397115,0.9997724116364334,0.08187134502923976,-7.9076706943626e-06,0
112000072,2023-09-07T00:00:00,POWER_LOTTO,30,0.9652404183729035,1.0049868976430183,0.02631578947368421,0.0,0
112000072,2023-09-07T00:00:00,POWER_LOTTO,150,0.9935799607278469,0.9988269849602597,0.1437908496732026,0.0,0
112000072,2023-09-07T00:00:00,POWER_LOTTO,500,0.998767431206886,1.0001674883926794,0.08187134502923976,0.0,0
112000084,2023-09-08T00:00:00,BIG_LOTTO,30,0.9470046836939482,0.9774350520227586,0.1513157894736842,0.0,0
112000084,2023-09-08T00:00:00,BIG_LOTTO,150,0.9950780487980609,1.001056627135449,0.17647058823529413,0.0,0
112000084,2023-09-08T00:00:00,BIG_LOTTO,500,0.9986959590968203,1.0000654761454306,0.1111111111111111,0.0,0
112000215,2023-09-08T00:00:00,DAILY_539,30,0.97269271955103,1.017436417170082,0.125,-0.0012040943500023493,0
112000215,2023-09-08T00:00:00,DAILY_539,150,0.9943114818986797,0.9998999069073419,0.1437908496732026,-0.00010409670536348781,0
112000215,2023-09-08T00:00:00,DAILY_539,500,0.9984320084672684,0.9996690510027549,0.08187134502923976,-7.238697244305037e-05,0
112000217,2023-09-11T00:00:00,DAILY_539,30,0.9702519485953544,1.013889483217087,0.08187134502923976,-0.0024407709556756307,0
112000217,2023-09-11T00:00:00,DAILY_539,150,0.9943004549019201,0.9999970252892365,0.1111111111111111,-1.1026996759588847e-05,0
112000217,2023-09-11T00:00:00,DAILY_539,500,0.9984409476872509,0.999664912174107,0.08187134502923976,8.939219982462276e-06,0
112000073,2023-09-11T00:00:00,POWER_LOTTO,30,0.9650415201494268,1.005706792282821,0.05263157894736842,0.0,0
112000073,2023-09-11T00:00:00,POWER_LOTTO,150,0.9937439823471425,0.9991577699044423,0.1437908496732026,0.0,0
112000073,2023-09-11T00:00:00,POWER_LOTTO,500,0.9988291367651637,1.0002479577845573,0.08187134502923976,0.0,0
112000085,2023-09-12T00:00:00,BIG_LOTTO,30,0.9488790099594959,0.9805735579379179,0.08187134502923976,0.0,0
112000085,2023-09-12T00:00:00,BIG_LOTTO,150,0.9948628429868255,1.0007237844370749,0.1437908496732026,0.0,0
112000085,2023-09-12T00:00:00,BIG_LOTTO,500,0.9987221137149713,1.000104017523492,0.1111111111111111,0.0,0
112000218,2023-09-12T00:00:00,DAILY_539,30,0.9691210388239841,1.012077105915055,0.05555555555555555,-0.0011309097713702032,0
112000218,2023-09-12T00:00:00,DAILY_539,150,0.9944706894911229,1.00013206276129,0.1111111111111111,0.0001702345892028445,0
112000218,2023-09-12T00:00:00,DAILY_539,500,0.9984295939718928,0.9996646798935507,0.08187134502923976,-1.1353715358097816e-05,0
112000220,2023-09-14T00:00:00,DAILY_539,30,0.9710051749300218,1.016430107802855,0.1111111111111111,0.0018841361060376594,0
112000220,2023-09-14T00:00:00,DAILY_539,150,0.9944144948660605,1.000169995361567,0.1111111111111111,-5.619462506245565e-05,0
112000220,2023-09-14T00:00:00,DAILY_539,500,0.9985057542060852,0.999759739255465,0.08187134502923976,7.6160234192435e-05,0
112000074,2023-09-14T00:00:00,POWER_LOTTO,30,0.966234044490574,1.0089163466692603,0.08187134502923976,0.0,0
112000074,2023-09-14T00:00:00,POWER_LOTTO,150,0.9938159055885647,0.9992671352592607,0.1111111111111111,0.0,0
112000074,2023-09-14T00:00:00,POWER_LOTTO,500,0.9988068858655891,1.0002120359797264,0.08187134502923976,0.0,0
112000086,2023-09-15T00:00:00,BIG_LOTTO,30,0.9443846345034491,0.974544010057985,0.08187134502923976,0.0,0
112000086,2023-09-15T00:00:00,BIG_LOTTO,150,0.9946750499046044,1.0005434976493788,0.08187134502923976,0.0,0
112000086,2023-09-15T00:00:00,BIG_LOTTO,500,0.9986845413240802,1.0000352536584023,0.08187134502923976,0.0,0
112000221,2023-09-15T00:00:00,DAILY_539,30,0.9703251331739865,1.0148967767545702,0.1111111111111111,-0.00068004175603531,0
112000221,2023-09-15T00:00:00,DAILY_539,150,0.9944986209762307,1.000277268293354,0.1437908496732026,8.412611017016847e-05,0
112000221,2023-09-15T00:00:00,DAILY_539,500,0.998512530670554,0.9997769079267546,0.08187134502923976,6.7764644687828834e-06,0
112000223,2023-09-18T00:00:00,DAILY_539,30,0.972578236790809,1.0171476940829047,0.1111111111111111,0.002253103616822516,0
112000223,2023-09-18T00:00:00,DAILY_539,150,0.9944466826720025,1.0002255781885336,0.1111111111111111,-5.1938304228116294e-05,0
112000223,2023-09-18T00:00:00,DAILY_539,500,0.9985026204619227,0.9997672646864592,0.05263157894736842,-9.910208631280781e-06,0
112000075,2023-09-18T00:00:00,POWER_LOTTO,30,0.967780534208359,1.0095972728292957,0.08187134502923976,0.0,0
112000075,2023-09-18T00:00:00,POWER_LOTTO,150,0.9937708590442557,0.999206221547031,0.08187134502923976,0.0,0
112000075,2023-09-18T00:00:00,POWER_LOTTO,500,0.9987861398925474,1.0001931098756234,0.08187134502923976,0.0,0
112000087,2023-09-19T00:00:00,BIG_LOTTO,30,0.9445833092110945,0.9739714914241517,0.08187134502923976,0.0,0
112000087,2023-09-19T00:00:00,BIG_LOTTO,150,0.9946739565202555,1.0004498030567723,0.1111111111111111,0.0,0
112000087,2023-09-19T00:00:00,BIG_LOTTO,500,0.9986839828666068,1.0000432940114716,0.08187134502923976,0.0,0
112000224,2023-09-19T00:00:00,DAILY_539,30,0.9719686144138898,1.0165613034312506,0.08187134502923976,-0.0006096223769191944,0
112000224,2023-09-19T00:00:00,DAILY_539,150,0.9945509241972783,1.0002641665961491,0.1111111111111111,0.00010424152527577224,0
112000224,2023-09-19T00:00:00,DAILY_539,500,0.9984993048967518,0.9997659216522295,0.05263157894736842,-3.3155651709693146e-06,0
112000226,2023-09-21T00:00:00,DAILY_539,30,0.970861570972274,1.015778241653543,0.11455108359133127,-0.0011070434416158292,0
112000226,2023-09-21T00:00:00,DAILY_539,150,0.9945412299219805,1.000283037397503,0.21323529411764708,-9.694275297844612e-06,0
112000226,2023-09-21T00:00:00,DAILY_539,500,0.998497325122799,0.9997761868416604,0.08187134502923976,-1.9797739527760427e-06,0
112000076,2023-09-21T00:00:00,POWER_LOTTO,30,0.9676842758979496,1.0107738960973276,0.05263157894736842,0.0,0
112000076,2023-09-21T00:00:00,POWER_LOTTO,150,0.9939025763804229,0.9993197448334551,0.18055555555555555,0.0,0
112000076,2023-09-21T00:00:00,POWER_LOTTO,500,0.9987821905084878,1.0002040612999554,0.08187134502923976,0.0,0
112000088,2023-09-22T00:00:00,BIG_LOTTO,30,0.9438777780240738,0.9711909459556712,0.1437908496732026,0.0,0
112000088,2023-09-22T00:00:00,BIG_LOTTO,150,0.994617058041328,1.000297239409474,0.1437908496732026,0.0,0
112000088,2023-09-22T00:00:00,BIG_LOTTO,500,0.9986595134734777,1.0000525434516845,0.1111111111111111,0.0,0
112000227,2023-09-22T00:00:00,DAILY_539,30,0.9710694353624774,1.0133453992562482,0.11455108359133127,0.00020786439020337166,0
112000227,2023-09-22T00:00:00,DAILY_539,150,0.9947387440252579,1.0004808402171184,0.17647058823529413,0.00019751410327739638,0
112000227,2023-09-22T00:00:00,DAILY_539,500,0.9984261734920703,0.9997020800575266,0.1111111111111111,-7.115163072868302e-05,0
112000229,2023-09-25T00:00:00,DAILY_539,30,0.9761675575899488,1.0183211063861994,0.08187134502923976,0.005098122227471413,0
112000229,2023-09-25T00:00:00,DAILY_539,150,0.9946786350461733,1.0004127622666101,0.1437908496732026,-6.010897908459434e-05,0
112000229,2023-09-25T00:00:00,DAILY_539,500,0.9984342782875565,0.9996989221212872,0.1111111111111111,8.1047954861857e-06,0
112000077,2023-09-25T00:00:00,POWER_LOTTO,30,0.9726838130685596,1.0128464901313123,0.1111111111111111,0.0,0
112000077,2023-09-25T00:00:00,POWER_LOTTO,150,0.993904268982557,0.9992448111504095,0.1111111111111111,0.0,0
112000077,2023-09-25T00:00:00,POWER_LOTTO,500,0.9987879129330315,1.0002300867091414,0.1111111111111111,0.0,0
112000089,2023-09-26T00:00:00,BIG_LOTTO,30,0.9445258990116614,0.9694337944484505,0.1111111111111111,0.0,0
112000089,2023-09-26T00:00:00,BIG_LOTTO,150,0.9946322082861949,1.0005822927950767,0.1111111111111111,0.0,0
112000089,2023-09-26T00:00:00,BIG_LOTTO,500,0.9986820376575981,1.0000945390494163,0.1111111111111111,0.0,0
112000230,2023-09-26T00:00:00,DAILY_539,30,0.9766599320071314,1.0192229438787932,0.08187134502923976,0.0004923744171826394,0
112000230,2023-09-26T00:00:00,DAILY_539,150,0.9944798230416749,1.0003523205259552,0.1437908496732026,-0.0001988120044983388,0
112000230,2023-09-26T00:00:00,DAILY_539,500,0.9983750800929773,0.9996335078055458,0.1111111111111111,-5.919819457922415e-05,0
112000232,2023-09-28T00:00:00,DAILY_539,30,0.9756751831727665,1.0183770795324592,0.1111111111111111,-0.0009847488343649458,0
112000232,2023-09-28T00:00:00,DAILY_539,150,0.9942013812588825,1.0000324884734808,0.1437908496732026,-0.0002784417827924601,0
112000232,2023-09-28T00:00:00,DAILY_539,500,0.9983964334552441,0.9996472808693702,0.1111111111111111,2.135336226682938e-05,0
112000078,2023-09-28T00:00:00,POWER_LOTTO,30,0.9719535873906318,1.0125260354296906,0.1111111111111111,0.0,0
112000078,2023-09-28T00:00:00,POWER_LOTTO,150,0.9936269332906592,0.9991660036632128,0.1437908496732026,0.0,0
112000078,2023-09-28T00:00:00,POWER_LOTTO,500,0.9988001841712176,1.0002537169892436,0.1111111111111111,0.0,0
112000090,2023-09-29T00:00:00,BIG_LOTTO,30,0.9441837703368273,0.9700239199141915,0.08187134502923976,0.0,0
112000090,2023-09-29T00:00:00,BIG_LOTTO,150,0.9947112311553793,1.0009164372262391,0.1437908496732026,0.0,0
112000090,2023-09-29T00:00:00,BIG_LOTTO,500,0.9986972382935577,1.0000913116859202,0.1437908496732026,0.0,0
112000233,2023-09-29T00:00:00,DAILY_539,30,0.9726073579883371,1.0140309971509402,0.11455108359133127,-0.0030678251844293847,0
112000233,2023-09-29T00:00:00,DAILY_539,150,0.9943386916346251,1.0003540756168987,0.1437908496732026,0.0001373103757426053,0
112000233,2023-09-29T00:00:00,DAILY_539,500,0.9984230082357772,0.9996794364214117,0.1111111111111111,2.6574780533139553e-05,0
112000235,2023-10-02T00:00:00,DAILY_539,30,0.9625457933449648,0.9995779033004035,0.1513157894736842,-0.010061564643372267,0
112000235,2023-10-02T00:00:00,DAILY_539,150,0.9941504903671462,1.0001157971638694,0.1437908496732026,-0.00018820126747887134,0
112000235,2023-10-02T00:00:00,DAILY_539,500,0.9983369748948168,0.9995992104400295,0.08187134502923976,-8.603334096046744e-05,0
112000079,2023-10-02T00:00:00,POWER_LOTTO,30,0.9741152968928952,1.0177061970290355,0.18055555555555555,0.0,0
112000079,2023-10-02T00:00:00,POWER_LOTTO,150,0.9932622591739044,0.9987760026101572,0.17647058823529413,0.0,0
112000079,2023-10-02T00:00:00,POWER_LOTTO,500,0.9987890995466361,1.000278317872176,0.1437908496732026,0.0,0
112000091,2023-10-03T00:00:00,BIG_LOTTO,30,0.9517892077321747,0.9819714701587073,0.1111111111111111,0.0,0
112000091,2023-10-03T00:00:00,BIG_LOTTO,150,0.9948085086039077,1.0010490470750852,0.1437908496732026,0.0,0
112000091,2023-10-03T00:00:00,BIG_LOTTO,500,0.9986854171756069,1.0001627678515799,0.11455108359133127,0.0,0
112000236,2023-10-03T00:00:00,DAILY_539,30,0.9652797902535367,1.0028690113257142,0.1437908496732026,0.0027339969085719007,0
112000236,2023-10-03T00:00:00,DAILY_539,150,0.994090984991918,0.9999660222717817,0.1437908496732026,-5.950537522825261e-05,0
112000236,2023-10-03T00:00:00,DAILY_539,500,0.9982712065760456,0.9995406281216167,0.08187134502923976,-6.57683187711422e-05,0
112000238,2023-10-05T00:00:00,DAILY_539,30,0.9650191465563114,1.0008231089736233,0.11455108359133127,-0.00026064369722533787,0
112000238,2023-10-05T00:00:00,DAILY_539,150,0.9940533418071805,1.0000800823933667,0.21323529411764708,-3.7643184737423674e-05,0
112000238,2023-10-05T00:00:00,DAILY_539,500,0.9983132842142325,0.9995980007669795,0.08187134502923976,4.207763818686594e-05,0
112000080,2023-10-05T00:00:00,POWER_LOTTO,30,0.9732474208849813,1.0136818236613487,0.1437908496732026,0.0,0
112000080,2023-10-05T00:00:00,POWER_LOTTO,150,0.9934410175819591,0.9991562873410704,0.25,0.0,0
112000080,2023-10-05T00:00:00,POWER_LOTTO,500,0.998774572924132,1.0002908914504207,0.1111111111111111,0.0,0
112000092,2023-10-06T00:00:00,BIG_LOTTO,30,0.9552035469308396,0.984650294946685,0.08187134502923976,0.0,0
112000092,2023-10-06T00:00:00,BIG_LOTTO,150,0.9945064664399944,1.0007026577895324,0.1437908496732026,0.0,0
112000092,2023-10-06T00:00:00,BIG_LOTTO,500,0.9986549606448403,1.0001601886123292,0.08187134502923976,0.0,0
112000239,2023-10-06T00:00:00,DAILY_539,30,0.9661589804738584,1.0015990711135474,0.11455108359133127,0.0011398339175470174,0
112000239,2023-10-06T00:00:00,DAILY_539,150,0.9942208174387113,1.0002714757034776,0.1437908496732026,0.00016747563153074463,0
112000239,2023-10-06T00:00:00,DAILY_539,500,0.9982279105754046,0.9995187509115764,0.05263157894736842,-8.537363882787918e-05,0
112000241,2023-10-09T00:00:00,DAILY_539,30,0.9608766519656778,0.9994580879597131,0.1437908496732026,-0.005282328508180556,0
112000241,2023-10-09T00:00:00,DAILY_539,150,0.9939770832993214,0.9999906466455167,0.18055555555555555,-0.00024373413938982846,0
112000241,2023-10-09T00:00:00,DAILY_539,500,0.9981794076380416,0.9994657742672415,0.02631578947368421,-4.8502937363026355e-05,0
112000081,2023-10-09T00:00:00,POWER_LOTTO,30,0.9740294332869078,1.0201170417361054,0.1437908496732026,0.0,0
112000081,2023-10-09T00:00:00,POWER_LOTTO,150,0.9933955013522773,0.9991132552844292,0.18055555555555555,0.0,0
112000081,2023-10-09T00:00:00,POWER_LOTTO,500,0.9987621156531391,1.0003410622027469,0.05555555555555555,0.0,0
112000093,2023-10-10T00:00:00,BIG_LOTTO,30,0.9487658565630246,0.9786129290061665,0.17647058823529413,0.0,0
112000093,2023-10-10T00:00:00,BIG_LOTTO,150,0.9945772594603005,1.0008618135225988,0.1437908496732026,0.0,0
112000093,2023-10-10T00:00:00,BIG_LOTTO,500,0.9986637759335077,1.0001790781333026,0.08187134502923976,0.0,0
112000242,2023-10-10T00:00:00,DAILY_539,30,0.9640669799776176,1.0023048355067996,0.17647058823529413,0.003190328011939747,0
112000242,2023-10-10T00:00:00,DAILY_539,150,0.9938008549125151,0.9996899688760531,0.21323529411764708,-0.0001762283868063097,0
112000242,2023-10-10T00:00:00,DAILY_539,500,0.9981798427406111,0.9994522096627346,0.02631578947368421,4.351025695292776e-07,0
112000244,2023-10-12T00:00:00,DAILY_539,30,0.9652506690560092,1.0041447589262178,0.21323529411764708,0.0011836890783916143,0
112000244,2023-10-12T00:00:00,DAILY_539,150,0.9937446692414109,0.9997162755402054,0.21323529411764708,-5.618567110421413e-05,0
112000244,2023-10-12T00:00:00,DAILY_539,500,0.9982129572832376,0.9994834031977977,0.02631578947368421,3.311454262644453e-05,0
112000082,2023-10-12T00:00:00,POWER_LOTTO,30,0.9749342909877002,1.0193529629211444,0.21323529411764708,0.0,0
112000082,2023-10-12T00:00:00,POWER_LOTTO,150,0.9936408598629152,0.9995596487497816,0.18055555555555555,0.0,0
112000082,2023-10-12T00:00:00,POWER_LOTTO,500,0.9987900954776067,1.000350313510925,0.05555555555555555,0.0,0
112000094,2023-10-13T00:00:00,BIG_LOTTO,30,0.947598611714894,0.9781461845472313,0.17647058823529413,0.0,0
112000094,2023-10-13T00:00:00,BIG_LOTTO,150,0.9944125379962572,1.0008005540395042,0.1437908496732026,0.0,0
112000094,2023-10-13T00:00:00,BIG_LOTTO,500,0.9986676993982354,1.000138386508855,0.08187134502923976,0.0,0
112000245,2023-10-13T00:00:00,DAILY_539,30,0.9640906380871116,1.0037133070856747,0.1437908496732026,-0.0011600309688976074,0
112000245,2023-10-13T00:00:00,DAILY_539,150,0.9936390431412531,0.9996330013132821,0.21323529411764708,-0.00010562610015785179,0
112000245,2023-10-13T00:00:00,DAILY_539,500,0.9982563627101185,0.9995205715932152,0.02631578947368421,4.3405426880971376e-05,0
112000247,2023-10-16T00:00:00,DAILY_539,30,0.9651214523324717,1.0033927123951383,0.1437908496732026,0.0010308142453601121,0
112000247,2023-10-16T00:00:00,DAILY_539,150,0.9939809184432856,1.0000025507982553,0.18055555555555555,0.0003418753020325571,0
112000247,2023-10-16T00:00:00,DAILY_539,500,0.9982430968034176,0.9995082286835093,0.08187134502923976,-1.3265906700921093e-05,0
112000083,2023-10-16T00:00:00,POWER_LOTTO,30,0.9734492239193485,1.0164509344074215,0.1437908496732026,0.0,0
112000083,2023-10-16T00:00:00,POWER_LOTTO,150,0.9935951444949082,0.9994204967477555,0.18055555555555555,0.0,0
112000083,2023-10-16T00:00:00,POWER_LOTTO,500,0.9988026700588302,1.0003487500357755,0.08187134502923976,0.0,0
112000095,2023-10-17T00:00:00,BIG_LOTTO,30,0.9502670646486407,0.9813647705423008,0.21323529411764708,0.0,0
112000095,2023-10-17T00:00:00,BIG_LOTTO,150,0.9943616215150126,1.000441342409262,0.1111111111111111,0.0,0
112000095,2023-10-17T00:00:00,BIG_LOTTO,500,0.9986658212576285,1.0001637306991447,0.1437908496732026,0.0,0
112000248,2023-10-17T00:00:00,DAILY_539,30,0.9623996324079604,1.0001601872837356,0.18055555555555555,-0.0027218199245112595,0
112000248,2023-10-17T00:00:00,DAILY_539,150,0.9939657050290435,0.9998438677110352,0.1437908496732026,-1.52134142421545e-05,0
112000248,2023-10-17T00:00:00,DAILY_539,500,0.9982150469465295,0.9994866709220686,0.08823529411764706,-2.8049856888090474e-05,0
112000250,2023-10-19T00:00:00,DAILY_539,30,0.9664109082451667,1.003345535388676,0.11455108359133127,0.004011275837206285,0
112000250,2023-10-19T00:00:00,DAILY_539,150,0.9939940511107727,0.9998871618285976,0.1437908496732026,2.8346081729191397e-05,0
112000250,2023-10-19T00:00:00,DAILY_539,500,0.9981922965788348,0.9994531633190328,0.11455108359133127,-2.2750367694723828e-05,0
112000084,2023-10-19T00:00:00,POWER_LOTTO,30,0.9742239211836862,1.0155761292213763,0.11455108359133127,0.0,0
112000084,2023-10-19T00:00:00,POWER_LOTTO,150,0.993880217292383,0.999715415061777,0.1437908496732026,0.0,0
112000084,2023-10-19T00:00:00,POWER_LOTTO,500,0.9987896245976605,1.0003503919013663,0.08187134502923976,0.0,0
112000096,2023-10-20T00:00:00,BIG_LOTTO,30,0.9521531327009432,0.9811078325142047,0.17647058823529413,0.0,0
112000096,2023-10-20T00:00:00,BIG_LOTTO,150,0.994332231186208,1.0004945267638186,0.11455108359133127,0.0,0
112000096,2023-10-20T00:00:00,BIG_LOTTO,500,0.9986872621910894,1.0002202725650904,0.1437908496732026,0.0,0
112000251,2023-10-20T00:00:00,DAILY_539,30,0.9687018489854343,1.006743262326751,0.11455108359133127,0.0022909407402675885,0
112000251,2023-10-20T00:00:00,DAILY_539,150,0.9939266667413713,0.9998824339041377,0.1437908496732026,-6.738436940134651e-05,0
112000251,2023-10-20T00:00:00,DAILY_539,500,0.9981681008324089,0.999440480601588,0.11455108359133127,-2.419574642587019e-05,0
112000253,2023-10-23T00:00:00,DAILY_539,30,0.9746904343384014,1.0126862990758223,0.11455108359133127,0.005988585352967091,0
112000253,2023-10-23T00:00:00,DAILY_539,150,0.9939785574747415,0.9998777083061948,0.18055555555555555,5.1890733370196784e-05,0
112000253,2023-10-23T00:00:00,DAILY_539,500,0.9981825826859598,0.9994434162468635,0.08187134502923976,1.4481853550907253e-05,0
112000085,2023-10-23T00:00:00,POWER_LOTTO,30,0.972273650641224,1.0089086203885032,0.08187134502923976,0.0,0
112000085,2023-10-23T00:00:00,POWER_LOTTO,150,0.993754833931015,0.999540183070742,0.08187134502923976,0.0,0
112000085,2023-10-23T00:00:00,POWER_LOTTO,500,0.9987665536311132,1.0003205728315592,0.08187134502923976,0.0,0
112000097,2023-10-24T00:00:00,BIG_LOTTO,30,0.952686596629632,0.9781552958428734,0.11455108359133127,0.0,0
112000097,2023-10-24T00:00:00,BIG_LOTTO,150,0.9944454213953156,1.0004682553394948,0.11455108359133127,0.0,0
112000097,2023-10-24T00:00:00,BIG_LOTTO,500,0.9987103749465178,1.0002280749379489,0.1111111111111111,0.0,0
112000254,2023-10-24T00:00:00,DAILY_539,30,0.9743531450044005,1.0116535755822536,0.11455108359133127,-0.0003372893340009009,0
112000254,2023-10-24T00:00:00,DAILY_539,150,0.9940366888892531,0.9998514739005848,0.1437908496732026,5.8131414511608526e-05,0
112000254,2023-10-24T00:00:00,DAILY_539,500,0.9981654283542349,0.9994095739691969,0.08187134502923976,-1.7154331724889005e-05,0
112000256,2023-10-26T00:00:00,DAILY_539,30,0.9712447174970097,1.006611359067857,0.19298245614035087,-0.0031084275073908207,0
112000256,2023-10-26T00:00:00,DAILY_539,150,0.9942724658917343,1.0001719348510991,0.1437908496732026,0.00023577700248123001,0
112000256,2023-10-26T00:00:00,DAILY_539,500,0.9981890288205847,0.9994406949184376,0.08187134502923976,2.3600466349749105e-05,0
112000086,2023-10-26T00:00:00,POWER_LOTTO,30,0.973571894462272,1.010241587236561,0.08187134502923976,0.0,0
112000086,2023-10-26T00:00:00,POWER_LOTTO,150,0.9939232810307612,0.9996451120800764,0.08187134502923976,0.0,0
112000086,2023-10-26T00:00:00,POWER_LOTTO,500,0.9987998638037058,1.0003582058554623,0.08187134502923976,0.0,0
112000098,2023-10-27T00:00:00,BIG_LOTTO,30,0.9561593940787247,0.982445613917728,0.2222222222222222,0.0,0
112000098,2023-10-27T00:00:00,BIG_LOTTO,150,0.9942798093504079,0.9999243262612529,0.11455108359133127,0.0,0
112000098,2023-10-27T00:00:00,BIG_LOTTO,500,0.9986954030906345,1.0002148180536687,0.1111111111111111,0.0,0
112000257,2023-10-27T00:00:00,DAILY_539,30,0.9705972579966454,1.0047328924937904,0.19298245614035087,-0.0006474595003642669,0
112000257,2023-10-27T00:00:00,DAILY_539,150,0.9945104020713222,1.0002722105146646,0.1437908496732026,0.00023793617958789426,0
112000257,2023-10-27T00:00:00,DAILY_539,500,0.9982045166706549,0.9994774966119856,0.08187134502923976,1.5487850070217135e-05,0
112000259,2023-10-30T00:00:00,DAILY_539,30,0.9681927385750444,1.0008051502103612,0.19298245614035087,-0.0024045194216010257,0
112000259,2023-10-30T00:00:00,DAILY_539,150,0.9940325555833731,0.9996606049196064,0.1111111111111111,-0.00047784648794912954,0
112000259,2023-10-30T00:00:00,DAILY_539,500,0.9981730470751368,0.999443671718262,0.08187134502923976,-3.146959551814099e-05,0
112000087,2023-10-30T00:00:00,POWER_LOTTO,30,0.975890935412492,1.0127922996341396,0.08187134502923976,0.0,0
112000087,2023-10-30T00:00:00,POWER_LOTTO,150,0.9941997097589398,0.9999127484487386,0.08187134502923976,0.0,0
112000087,2023-10-30T00:00:00,POWER_LOTTO,500,0.9987573060586045,1.000321269764246,0.08187134502923976,0.0,0
112000099,2023-10-31T00:00:00,BIG_LOTTO,30,0.9589367148479767,0.9885351055707207,0.18055555555555555,0.0,0
112000099,2023-10-31T00:00:00,BIG_LOTTO,150,0.9945403700070607,1.0003824759722661,0.08187134502923976,0.0,0
