lottery_type,window,combination_size,strategy_ids,sample_size_draws,sample_size_rows,rows_per_draw,ticket_budget_m,ticket_budget_ratio_vs_min,ticket_budget_ratio_vs_median,hit_at_least_1_rate,hit_at_least_2_rate,hit_at_least_3_rate,random_baseline_status,random_expected_hit_at_least_1_rate,random_expected_hit_at_least_2_rate,random_expected_hit_at_least_3_rate,descriptive_delta_vs_baseline_hit_at_least_1,descriptive_delta_vs_baseline_hit_at_least_2,descriptive_delta_vs_baseline_hit_at_least_3,equal_budget_status,equal_budget_method,equal_budget_hit_at_least_1_rate,equal_budget_hit_at_least_2_rate,equal_budget_hit_at_least_3_rate,inference_status,binom_p_hit_at_least_1_one_sided,binom_p_hit_at_least_2_one_sided,binom_p_hit_at_least_3_one_sided
DAILY_539,recent_300,3,acb_1bet|midfreq_fourier_2bet|p0b_539_3bet_f_cold_fmid,300,900,3.000000,3,3.000000,1.000000,0.906666666667,0.396666666667,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,0.019546389117,0.092235697133,-0.009820648389,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.639462e-01,4.240815e-04,8.846899e-01
DAILY_539,recent_750,3,acb_1bet|midfreq_fourier_2bet|p0b_539_3bet_f_cold_fmid,750,2250,3.000000,3,3.000000,1.000000,0.909333333333,0.368000000000,0.030666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,0.022213055783,0.063569030466,0.000846018278,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,2.834469e-02,1.146812e-04,4.750271e-01
DAILY_539,recent_50,3,acb_1bet|midfreq_fourier_2bet|p0c_539_3bet_f_cold_x2,50,150,3.000000,3,3.000000,1.000000,0.820000000000,0.440000000000,0.000000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,-0.067120277550,0.135569030466,-0.029820648389,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.495998e-01,2.953480e-02,1.000000e+00
DAILY_539,recent_300,3,acb_1bet|midfreq_fourier_2bet|p0c_539_3bet_f_cold_x2,300,900,3.000000,3,3.000000,1.000000,0.906666666667,0.396666666667,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,0.019546389117,0.092235697133,-0.009820648389,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.639462e-01,4.240815e-04,8.846899e-01
DAILY_539,recent_750,3,acb_1bet|midfreq_fourier_2bet|p0c_539_3bet_f_cold_x2,750,2250,3.000000,3,3.000000,1.000000,0.909333333333,0.368000000000,0.030666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,0.022213055783,0.063569030466,0.000846018278,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,2.834469e-02,1.146812e-04,4.750271e-01
DAILY_539,recent_50,3,acb_1bet|midfreq_fourier_2bet|zone_gap_3bet_539,50,150,3.000000,3,3.000000,1.000000,0.840000000000,0.360000000000,0.000000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,-0.047120277550,0.055569030466,-0.029820648389,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,8.946825e-01,2.388326e-01,1.000000e+00
DAILY_539,recent_300,3,acb_1bet|midfreq_fourier_2bet|zone_gap_3bet_539,300,900,3.000000,3,3.000000,1.000000,0.876666666667,0.323333333333,0.023333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,-0.010453610883,0.018902363799,-0.006487315056,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,7.506663e-01,2.567510e-01,7.924019e-01
DAILY_539,recent_750,3,acb_1bet|midfreq_fourier_2bet|zone_gap_3bet_539,750,2250,3.000000,3,3.000000,1.000000,0.873333333333,0.298666666667,0.026666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,-0.013786944217,-0.005764302867,-0.003153981722,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,8.931196e-01,6.473843e-01,7.237275e-01
DAILY_539,recent_50,3,acb_1bet|p0b_539_3bet_f_cold_fmid|p0c_539_3bet_f_cold_x2,50,150,3.000000,3,3.000000,1.000000,0.720000000000,0.320000000000,0.000000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,-0.167120277550,0.015569030466,-0.029820648389,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.997131e-01,4.579924e-01,1.000000e+00
DAILY_539,recent_300,3,acb_1bet|p0b_539_3bet_f_cold_fmid|p0c_539_3bet_f_cold_x2,300,900,3.000000,3,3.000000,1.000000,0.780000000000,0.256666666667,0.006666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,-0.107120277550,-0.047764302867,-0.023153981722,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.000000e+00,9.701582e-01,9.988383e-01
DAILY_539,recent_750,3,acb_1bet|p0b_539_3bet_f_cold_fmid|p0c_539_3bet_f_cold_x2,750,2250,3.000000,3,3.000000,1.000000,0.774666666667,0.248000000000,0.018666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,-0.112453610883,-0.056430969534,-0.011153981722,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.000000e+00,9.997298e-01,9.780213e-01
DAILY_539,recent_50,3,acb_1bet|p0b_539_3bet_f_cold_fmid|zone_gap_3bet_539,50,150,3.000000,3,3.000000,1.000000,0.920000000000,0.440000000000,0.000000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,0.032879722450,0.135569030466,-0.029820648389,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,3.207386e-01,2.953480e-02,1.000000e+00
DAILY_539,recent_300,3,acb_1bet|p0b_539_3bet_f_cold_fmid|zone_gap_3bet_539,300,900,3.000000,3,3.000000,1.000000,0.896666666667,0.313333333333,0.010000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,0.009546389117,0.008902363799,-0.019820648389,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,3.402435e-01,3.897958e-01,9.940221e-01
DAILY_539,recent_750,3,acb_1bet|p0b_539_3bet_f_cold_fmid|zone_gap_3bet_539,750,2250,3.000000,3,3.000000,1.000000,0.877333333333,0.305333333333,0.021333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,-0.009786944217,0.000902363799,-0.008487315056,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,8.179520e-01,4.923405e-01,9.360333e-01
DAILY_539,recent_50,3,acb_1bet|p0c_539_3bet_f_cold_x2|zone_gap_3bet_539,50,150,3.000000,3,3.000000,1.000000,0.920000000000,0.440000000000,0.000000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,0.032879722450,0.135569030466,-0.029820648389,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,3.207386e-01,2.953480e-02,1.000000e+00
DAILY_539,recent_300,3,acb_1bet|p0c_539_3bet_f_cold_x2|zone_gap_3bet_539,300,900,3.000000,3,3.000000,1.000000,0.896666666667,0.313333333333,0.010000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,0.009546389117,0.008902363799,-0.019820648389,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,3.402435e-01,3.897958e-01,9.940221e-01
DAILY_539,recent_750,3,acb_1bet|p0c_539_3bet_f_cold_x2|zone_gap_3bet_539,750,2250,3.000000,3,3.000000,1.000000,0.877333333333,0.305333333333,0.021333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.887120277550,0.304430969534,0.029820648389,-0.009786944217,0.000902363799,-0.008487315056,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,8.179520e-01,4.923405e-01,9.360333e-01
DAILY_539,recent_50,3,acb_markov_midfreq|acb_markov_midfreq_3bet|acb_single_539,50,250,5.000000,5,5.000000,1.666667,0.900000000000,0.360000000000,0.000000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.073635074114,-0.093948343768,-0.049205387709,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.980259e-01,9.311770e-01,1.000000e+00
DAILY_539,recent_300,3,acb_markov_midfreq|acb_markov_midfreq_3bet|acb_single_539,300,1500,5.000000,5,5.000000,1.666667,0.923333333333,0.433333333333,0.043333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.050301740781,-0.020615010435,-0.005872054376,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.999980e-01,7.806398e-01,7.182310e-01
DAILY_539,recent_750,3,acb_markov_midfreq|acb_markov_midfreq_3bet|acb_single_539,750,3750,5.000000,5,5.000000,1.666667,0.922666666667,0.392000000000,0.045333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.050968407447,-0.061948343768,-0.003872054376,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.000000e+00,9.997308e-01,7.113972e-01
DAILY_539,recent_50,3,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_f4cold,50,250,5.000000,5,5.000000,1.666667,0.940000000000,0.480000000000,0.000000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.033635074114,0.026051656232,-0.049205387709,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.573598e-01,4.083574e-01,1.000000e+00
DAILY_539,recent_300,3,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_f4cold,300,1500,5.000000,5,5.000000,1.666667,0.966666666667,0.510000000000,0.043333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.006968407447,0.056051656232,-0.005872054376,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,8.274937e-01,2.946081e-02,7.182310e-01
DAILY_539,recent_750,3,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_f4cold,750,3750,5.000000,5,5.000000,1.666667,0.965333333333,0.482666666667,0.052000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.008301740781,0.028718322899,0.002794612291,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.322615e-01,6.157324e-02,3.848121e-01
DAILY_539,recent_50,3,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_f4cold_3bet,50,350,7.000000,7,7.000000,2.333333,0.980000000000,0.680000000000,0.000000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,-0.013842035559,0.108674075776,-0.068202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.617785e-01,7.790523e-02,1.000000e+00
DAILY_539,recent_300,3,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_f4cold_3bet,300,2100,7.000000,7,7.000000,2.333333,0.993333333333,0.633333333333,0.076666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,-0.000508702226,0.062007409109,0.008463857836,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,7.180283e-01,1.684553e-02,3.111331e-01
DAILY_539,recent_750,3,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_f4cold_3bet,750,5250,7.000000,7,7.000000,2.333333,0.996000000000,0.630666666667,0.080000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.002157964441,0.059340742443,0.011797191169,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,3.218936e-01,5.424936e-04,1.148957e-01
DAILY_539,recent_50,3,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_f4cold_5bet,50,450,9.000000,9,9.000000,3.000000,1.000000000000,0.840000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.998561705570,0.663472381879,0.086820650595,0.001438294430,0.176527618121,-0.066820650595,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.305621e-01,4.409476e-03,9.893388e-01
DAILY_539,recent_300,3,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_f4cold_5bet,300,2700,9.000000,9,9.000000,3.000000,1.000000000000,0.733333333333,0.096666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.998561705570,0.663472381879,0.086820650595,0.001438294430,0.069860951454,0.009846016072,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,6.493399e-01,5.535154e-03,3.001015e-01
DAILY_539,recent_750,3,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_f4cold_5bet,750,6750,9.000000,9,9.000000,3.000000,1.000000000000,0.728000000000,0.104000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.998561705570,0.663472381879,0.086820650595,0.001438294430,0.064527618121,0.017179349405,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,3.397663e-01,8.400204e-05,5.698059e-02
DAILY_539,recent_50,3,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_markov_cold,50,250,5.000000,5,5.000000,1.666667,0.900000000000,0.360000000000,0.000000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.073635074114,-0.093948343768,-0.049205387709,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.980259e-01,9.311770e-01,1.000000e+00
DAILY_539,recent_300,3,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_markov_cold,300,1500,5.000000,5,5.000000,1.666667,0.923333333333,0.433333333333,0.043333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.050301740781,-0.020615010435,-0.005872054376,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.999980e-01,7.806398e-01,7.182310e-01
DAILY_539,recent_750,3,acb_markov_midfreq|acb_markov_midfreq_3bet|daily539_markov_cold,750,3750,5.000000,5,5.000000,1.666667,0.924000000000,0.393333333333,0.045333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.049635074114,-0.060615010435,-0.003872054376,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.000000e+00,9.996462e-01,7.113972e-01
DAILY_539,recent_50,3,acb_markov_midfreq|acb_markov_midfreq_3bet|markov_1bet_539,50,250,5.000000,5,5.000000,1.666667,0.900000000000,0.360000000000,0.000000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.073635074114,-0.093948343768,-0.049205387709,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.980259e-01,9.311770e-01,1.000000e+00
DAILY_539,recent_300,3,acb_markov_midfreq|acb_markov_midfreq_3bet|markov_1bet_539,300,1500,5.000000,5,5.000000,1.666667,0.923333333333,0.433333333333,0.043333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.050301740781,-0.020615010435,-0.005872054376,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.999980e-01,7.806398e-01,7.182310e-01
DAILY_539,recent_750,3,acb_markov_midfreq|acb_markov_midfreq_3bet|markov_1bet_539,750,3750,5.000000,5,5.000000,1.666667,0.924000000000,0.393333333333,0.045333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.049635074114,-0.060615010435,-0.003872054376,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.000000e+00,9.996462e-01,7.113972e-01
DAILY_539,recent_50,3,acb_markov_midfreq|acb_markov_midfreq_3bet|midfreq_acb_2bet,50,250,5.000000,5,5.000000,1.666667,0.900000000000,0.360000000000,0.000000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.073635074114,-0.093948343768,-0.049205387709,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.980259e-01,9.311770e-01,1.000000e+00
DAILY_539,recent_300,3,acb_markov_midfreq|acb_markov_midfreq_3bet|midfreq_acb_2bet,300,1500,5.000000,5,5.000000,1.666667,0.923333333333,0.433333333333,0.043333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.050301740781,-0.020615010435,-0.005872054376,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.999980e-01,7.806398e-01,7.182310e-01
DAILY_539,recent_750,3,acb_markov_midfreq|acb_markov_midfreq_3bet|midfreq_acb_2bet,750,3750,5.000000,5,5.000000,1.666667,0.922666666667,0.392000000000,0.045333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.050968407447,-0.061948343768,-0.003872054376,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.000000e+00,9.997308e-01,7.113972e-01
DAILY_539,recent_50,3,acb_markov_midfreq|acb_markov_midfreq_3bet|midfreq_fourier_2bet,50,250,5.000000,5,5.000000,1.666667,0.900000000000,0.360000000000,0.000000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.973635074114,0.453948343768,0.049205387709,-0.073635074114,-0.093948343768,-0.049205387709,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.980259e-01,9.311770e-01,1.000000e+00
