strategy_id,governance_status,failure_stage,reason_code,target_draw,replicate_id,detailed_reason
history::tools/historical_audit_rigorous.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/horizon_analyzer.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/hot_cooccurrence_analyzer.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/hybrid_integration_benchmark.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/hypothesis_39lotto_test.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/lottery-d5/build_p326a_baseline_summary.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/negative_selector.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/negative_selector_optimized.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/oos_validator.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/optimal_2bet_3bet_matrix.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/optimize_3bet_window.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/optimize_3rd_bet.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/optimize_5bet_weights.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/optimize_arima_params.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/optimize_biglotto_5bet.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/optimize_biglotto_cluster.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/optimize_deviation_extreme_generic.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/optimize_ensemble_weights.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/optimize_moderate_selection.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/orthogonal_diversification_benchmark.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/overfitting_detector.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/p280amr_big649_local_replay_research.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/p280at_big649_strategy_ranking_replay.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/p280aw_big649_private_ticket_decision_runner.py,deprecated,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/p281a_cross_lottery_prize_aware_validation.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/p282b_big649_deduplicated_portfolio_replay.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/p3_shuffle_permutation_test.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/power_fourier_rhythm.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_114000117.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_114000118.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_5me_115000004.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_6expert.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_alpha_20.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_big_lotto_115000003.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_big_lotto_5bets.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_big_lotto_alternative.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_big_lotto_double.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_big_lotto_smart_2bet.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_115000007_2bets.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_6bets_cluster.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_6bets_optimized.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_7bets.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_7bets_cluster.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_7bets_optimized.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_apriori.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_best.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_deviation_2bet.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_biglotto_echo_2bet.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/predict_biglotto_echo_3bet.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_biglotto_echo_phase2.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_elite7.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_mixed_3bet.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_biglotto_quad_strike.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_radical.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_triple_strike.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_biglotto_zonal.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_consensus_ensemble.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_daily539_114000312.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_evolutionary_gum.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_next_draw.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_optimized_3bet.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_optimized_final.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_sequence_transformer.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_smart_entry.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_superlotto_best.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predict_ultimate_feature_ensemble.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/predict_v9_anomaly_cluster.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predictability_engine.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/predraw_ledger_verify_smoke.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/quick_backtest.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/quick_ml_predict.py,candidate,preflight,MISSING_ENTRYPOINT,,,No approved causal entrypoint is committed for this historical surface.
history::tools/quick_predict.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/quick_refine_v71.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/random_bias_detector.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/reconcile_audit.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/refine_strategies_v71.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/reproduce_diagnostic.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/research_49lotto_signals.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/research_7bet_pool_quality.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/research_cluster_enhancements.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/research_cluster_fusion.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/research_graph_topology.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/research_hurst.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/research_lempel_ziv.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/research_model_tiers.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/research_regime_specific_discovery.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/research_true_orthogonal.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/research_variant_history.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/retrospective_115000009_biglotto.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/retrospective_analysis.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/review_biglotto_115000007.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/rgf_walkforward_validator.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/rsm_bootstrap.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/run_evolution.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/sbp_audit_biglotto_strike.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/sbp_baseline_check.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/scientific_audit_biglotto_v2.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/scientific_baseline_report.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/scrape_lottery_data.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/solve_7th_bet.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/stability_coverage_study.py,rejected,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/standard_benchmark_biglotto.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/standard_ts3_5bet.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/strategy_leaderboard.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/sync_converted_2024.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/sync_fix_to_main_db.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/synergy_matrix_scanner.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/test_4bet_dcb.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_5bet_optimization.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_asm.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_biglotto_2bet_combos.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/test_cag.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_ces.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_cluster_cover.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_dcb.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_dm_dms_biglotto.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/test_dms.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_dms_biglotto.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/test_ecp.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_greedy_optimizer.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_mwsc.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_new_features.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/test_pce.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_smh.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_tme.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/test_zdp.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/testing/test-advanced-learning.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/testing/test-all-optimizations.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/testing/test-optimization-b.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/testing/test-optimization-simple.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/testing/test_api_response.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/testing/test_connection_stability.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/testing/test_large_backtest.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/testing/test_lstm_model.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/testing/test_optimized_ensemble.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/testing/test_optimized_strategies.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/trace_consensus.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/trace_logits.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/tune_hyperparameters.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/tune_v11_parameters.py,unknown,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/update_115000002.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/update_115000009.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/update_db_115000012.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/update_db_latest.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/upload_big_lotto_csv.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/upload_lottery_data.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/verify_biglotto_3bet_comparison.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/verify_cluster_size.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/verify_elite7_claim.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/verify_gemini_2bet_claim.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/verify_gemini_3bet_claim.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/verify_gemini_phase2_claim.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
history::tools/verify_gemini_tuned_claims.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_integrated_zonal.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_markov_vs_triple_2bet.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/verify_match4_details.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_no_data_leakage.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_phase2_integration.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_phase2_performance.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_phase4_final.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_randomness_impact.py,candidate,preflight,UNKNOWN_FAILURE,,,Identity or transitive safety remains unknown; fail-closed.
history::tools/verify_roi_optimized_biglotto_500.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_smart_2bet_plus_kill.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_stability_id.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_strategy_longterm.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_v11_breakthrough.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_v9_parity.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/verify_variant_overlap.py,unknown,preflight,DOCUMENT_ONLY,,,Committed classification says this is not an actual prediction method.
history::tools/zonal_filter_autopsy.py,rejected,preflight,PARTIAL_IMPLEMENTATION,,,Committed classification cannot confirm a strategy identity.
history::tools/zone_split_optimizer.py,rejected,preflight,UNSAFE_EXTERNAL_STATE,,,Static classification found unsafe or external-state behavior.
registry::539_3bet_orthogonal,rejected,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::acb_1bet,deprecated,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::acb_markov_midfreq,deprecated,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::acb_markov_midfreq_3bet,deprecated,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::acb_single_539,rejected,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::biglotto_social_wisdom_anti_popularity,experimental,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::biglotto_ts3_acb_4bet,rejected,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::biglotto_ts3_markov_freq_5bet,rejected,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::biglotto_zone_split_3bet_bet1,experimental,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::cold_complement_2bet,deprecated,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::daily539_f4cold,accepted,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::daily539_f4cold_3bet,deprecated,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::daily539_f4cold_5bet,deprecated,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::daily539_markov_cold,accepted,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::fourier30_markov30_2bet,deprecated,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::fourier_rhythm_3bet,accepted,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::h6_gate_mk20_ew85,experimental,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::markov_1bet_539,rejected,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::midfreq_acb_2bet,deprecated,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::midfreq_fourier_2bet,deprecated,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::p0b_539_3bet_f_cold_fmid,rejected,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::p0c_539_3bet_f_cold_x2,rejected,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::p1_deviation_2bet_539,rejected,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::power_fourier_rhythm_2bet,deprecated,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::power_orthogonal_5bet,accepted,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::power_precision_3bet,accepted,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::power_shlc_midfreq,rejected,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::zonal_entropy_2bet,deprecated,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
registry::zone_gap_3bet_539,rejected,preflight,MISSING_APPROVED_MULTI_TICKET_ENTRYPOINT,,,Registry metadata is preserved; this task does not invent an unapproved generator entrypoint.
